Sector,Years of Operation,How Much They Raised,Giants,No Budget,Competition,Poor Market Fit,Acquisition Stagnation,Platform Dependency,Monetization Failure,Niche Limits,Execution Flaws,Trend Shifts,Toxicity/Trust Issues,Regulatory Pressure,Overhype,Security Risk,Tech Debt,failure,domain,week,startup_id
Technology,1.4166666666666667,1.78420262,0.5,0.99,0.5,0.992,0.003,1.226,0.361,0.3,0.002,0.25,0.001,0.5,0.1,0.5,0.3,0,operational,8,5437
Technology,1.0,0.43070673,0.5,0.99,0.5,0.994,0.006,1.285,0.498,0.3,0.005,0.25,0.003,1.0,0.1,0.5,0.3,1,operational,9,5438
Technology,1.1666666666666667,0.75377876,0.5,0.99,0.5,0.991,0.003,1.122,0.694,0.3,0.002,0.25,0.001,1.4,0.1,0.3,0.3,0,operational,6,5439
Technology,0.8333333333333334,0.37377310999999996,0.5,0.99,0.5,0.993,0.005,1.149,0.311,0.3,0.005,0.25,0.003,0.5,0.1,0.5,0.3,1,operational,3,5440
Technology,1.0833333333333333,0.94417704,0.5,0.99,0.5,0.992,0.003,1.586,0.417,0.3,0.003,0.25,0.002,0.5,0.1,1.0,0.3,1,operational,10,5441
Technology,1.6666666666666667,1.09674537,0.5,0.99,0.5,0.993,0.003,1.365,0.899,0.3,0.003,0.25,0.002,1.4,0.1,1.0,0.3,0,operational,3,5442
Technology,0.5833333333333334,0.64539411,0.5,0.99,0.5,0.994,0.004,0.819,0.307,0.3,0.003,0.25,0.002,0.5,0.1,0.5,0.3,0,operational,11,5443
Technology,1.4166666666666667,0.8305684499999999,0.5,0.99,0.5,0.993,0.001,0.53,0.848,0.3,0.001,0.25,0.001,1.4,0.1,1.0,0.3,1,operational,12,5444
Technology,0.25,0.17545684,0.5,0.99,0.5,0.991,0.004,0.878,0.193,0.3,0.003,0.25,0.002,0.5,0.1,0.5,0.3,1,operational,1,5445
Technology,0.8333333333333334,0.8776095,0.5,0.99,0.5,0.994,0.002,0.494,0.309,0.3,0.002,0.25,0.001,1.0,0.1,0.5,0.3,0,operational,11,5446
Technology,3.0,3.42123439,0.5,0.99,0.5,0.992,0.002,1.435,0.867,0.3,0.002,0.25,0.001,1.0,0.1,0.1,0.3,1,operational,5,5447
Technology,2.3333333333333335,2.14294083,0.5,0.99,0.5,0.992,0.007,0.208,0.6,0.3,0.006,0.25,0.003,1.4,0.1,1.0,0.3,0,operational,4,5448
Technology,2.1666666666666665,1.63675441,0.5,0.99,0.5,0.992,0.007,1.101,0.734,0.3,0.006,0.25,0.003,0.1,0.1,0.5,0.3,1,operational,9,5449
Technology,2.0,1.35116981,0.5,0.99,0.5,0.994,0.003,0.178,0.745,0.3,0.003,0.25,0.002,1.4,0.1,0.5,0.3,0,operational,9,5450
Technology,2.1666666666666665,2.1881420499999997,0.5,0.99,0.5,0.992,0.003,0.59,1.0,0.3,0.002,0.25,0.001,0.5,0.1,1.0,0.3,1,operational,5,5451
Technology,1.1666666666666667,0.8797799000000001,0.5,0.99,0.5,0.994,0.004,1.338,0.715,0.3,0.003,0.25,0.002,1.0,0.1,0.3,0.3,1,operational,10,5452
Technology,0.8333333333333334,0.9126755400000001,0.5,0.99,0.5,0.993,0.003,1.456,0.322,0.3,0.003,0.25,0.001,1.0,0.1,0.5,0.3,1,operational,4,5453
Technology,1.25,0.62077624,0.5,0.99,0.5,0.992,0.003,0.709,0.628,0.3,0.003,0.25,0.001,0.5,0.1,0.5,0.3,0,operational,7,5454
Technology,1.0833333333333333,0.73257636,0.5,0.99,0.5,0.992,0.007,1.155,0.606,0.3,0.006,0.25,0.003,1.0,0.1,0.5,0.3,1,operational,6,5455
Technology,1.25,0.71729064,0.5,0.99,0.5,0.991,0.005,0.595,0.598,0.3,0.004,0.25,0.002,0.5,0.1,0.5,0.3,0,operational,4,5456
Technology,2.5833333333333335,2.8910943700000002,0.5,0.99,0.5,0.994,0.007,0.562,1.0,0.3,0.006,0.25,0.003,1.4,0.1,0.3,0.3,1,operational,10,5457
Technology,1.5833333333333333,1.40933739,0.5,0.99,0.5,0.993,0.005,0.939,0.867,0.3,0.004,0.25,0.002,0.5,0.1,0.5,0.3,1,operational,2,5458
Technology,2.4166666666666665,2.147524,0.5,0.99,0.5,0.992,0.006,0.878,0.717,0.3,0.005,0.25,0.003,1.4,0.1,0.5,0.3,1,operational,1,5459
Technology,1.5833333333333333,1.72077253,0.5,0.99,0.5,0.99,0.004,0.218,0.812,0.3,0.003,0.25,0.002,1.4,0.1,0.1,0.3,1,operational,4,5460
Technology,1.75,1.2600635,0.5,0.99,0.5,0.993,0.004,0.174,0.927,0.3,0.004,0.25,0.002,0.1,0.1,0.3,0.3,1,operational,4,5461
Technology,0.6666666666666666,0.41144347,0.5,0.99,0.5,0.991,0.003,0.926,0.249,0.3,0.002,0.25,0.001,0.1,0.1,0.5,0.3,0,operational,1,5462
Technology,0.8333333333333334,0.5899374599999999,0.5,0.99,0.5,0.996,0.009,0.896,0.331,0.3,0.008,0.25,0.004,0.1,0.1,1.0,0.3,0,operational,6,5463
Technology,1.5,1.6453016699999998,0.5,0.99,0.5,0.992,0.004,0.941,0.372,0.3,0.004,0.25,0.002,1.4,0.1,0.3,0.3,1,operational,4,5464
Technology,1.4166666666666667,0.76736635,0.5,0.99,0.5,0.991,0.007,1.16,0.668,0.3,0.006,0.25,0.004,0.1,0.1,1.0,0.3,1,operational,1,5465
Technology,2.25,2.31813956,0.5,0.99,0.5,0.991,0.004,1.238,1.0,0.3,0.004,0.25,0.002,0.1,0.1,0.3,0.3,1,operational,1,5466
Technology,1.5833333333333333,1.31796966,0.5,0.99,0.5,0.992,0.002,0.626,0.893,0.3,0.002,0.25,0.001,1.4,0.1,0.5,0.3,1,operational,1,5467
Technology,1.5833333333333333,0.8028614399999999,0.5,0.99,0.5,0.993,0.004,1.09,0.748,0.3,0.003,0.25,0.002,0.5,0.1,1.0,0.3,0,operational,8,5468
Technology,1.6666666666666667,1.5223554099999999,0.5,0.99,0.5,0.995,0.008,0.994,0.733,0.3,0.007,0.25,0.004,1.4,0.1,0.1,0.3,1,operational,10,5469
Technology,1.8333333333333333,1.50360401,0.5,0.99,0.5,0.99,0.002,1.518,0.949,0.3,0.002,0.25,0.001,0.1,0.1,0.3,0.3,1,operational,8,5470
Technology,1.9166666666666667,1.66988096,0.5,0.99,0.5,0.991,0.008,0.907,0.814,0.3,0.007,0.25,0.004,0.1,0.1,0.3,0.3,1,operational,2,5471
Technology,1.75,1.4264986899999998,0.5,0.99,0.5,0.993,0.0,1.189,0.775,0.3,0.0,0.25,0.0,0.5,0.1,1.0,0.3,0,operational,11,5472
Technology,1.0,0.7261848599999999,0.5,0.99,0.5,0.991,0.008,1.55,0.509,0.3,0.007,0.25,0.004,1.0,0.1,1.0,0.3,0,operational,7,5473
Technology,2.0833333333333335,1.56100827,0.5,0.99,0.5,0.994,0.003,0.498,1.0,0.3,0.003,0.25,0.002,0.1,0.1,0.1,0.3,1,operational,8,5474
Technology,0.5833333333333334,0.50537316,0.5,0.99,0.5,0.994,0.006,0.784,0.179,0.3,0.005,0.25,0.003,0.1,0.1,0.3,0.3,0,operational,8,5475
Technology,1.5833333333333333,1.27998738,0.5,0.99,0.5,0.992,0.004,1.344,0.623,0.3,0.003,0.25,0.002,0.5,0.1,0.5,0.3,0,operational,11,5476
Technology,1.6666666666666667,1.2643799599999999,0.5,0.99,0.5,0.992,0.003,0.702,0.793,0.3,0.002,0.25,0.001,1.0,0.1,0.5,0.3,0,operational,10,5477
Technology,1.0833333333333333,0.8493268100000001,0.5,0.99,0.5,0.993,0.002,1.355,0.489,0.3,0.001,0.25,0.001,0.1,0.1,1.0,0.3,0,operational,11,5478
Technology,1.75,1.47607682,0.5,0.99,0.5,0.995,0.003,1.123,0.487,0.3,0.002,0.25,0.001,1.4,0.1,0.5,0.3,0,operational,7,5479
Technology,1.3333333333333333,0.68840538,0.5,0.99,0.5,0.995,0.006,1.221,0.556,0.3,0.005,0.25,0.003,0.1,0.1,1.0,0.3,1,operational,5,5480
Technology,1.1666666666666667,0.55235254,0.5,0.99,0.5,0.992,0.001,0.598,0.496,0.3,0.001,0.25,0.001,1.0,0.1,0.1,0.3,0,operational,1,5481
Technology,2.3333333333333335,2.47896668,0.5,0.99,0.5,0.993,0.004,0.477,0.668,0.3,0.003,0.25,0.002,1.4,0.1,0.1,0.3,0,operational,12,5482
Technology,2.0,1.6886686499999999,0.5,0.99,0.5,0.993,0.002,1.464,0.999,0.3,0.002,0.25,0.001,1.4,0.1,1.0,0.3,1,operational,9,5483
Technology,1.0833333333333333,0.69689346,0.5,0.99,0.5,0.992,0.006,0.845,0.712,0.3,0.005,0.25,0.003,1.4,0.1,0.5,0.3,1,operational,7,5484
Technology,1.75,1.70236,0.5,0.99,0.5,0.995,0.003,1.458,0.869,0.3,0.002,0.25,0.001,1.0,0.1,0.3,0.3,1,operational,2,5485
Technology,2.4166666666666665,2.39653287,0.5,0.99,0.5,0.995,0.004,1.018,0.609,0.3,0.003,0.25,0.002,1.0,0.1,1.0,0.3,1,operational,6,5486
Technology,0.5,0.30917283,0.5,0.99,0.5,0.99,0.002,1.218,0.416,0.3,0.002,0.25,0.001,1.4,0.1,0.3,0.3,0,operational,2,5487
Technology,0.9166666666666666,1.07989876,0.5,0.99,0.5,0.99,0.006,1.306,0.495,0.3,0.005,0.25,0.003,0.5,0.1,1.0,0.3,1,operational,1,5488
Technology,1.0,0.7683001500000001,0.5,0.99,0.5,0.995,0.004,0.792,0.511,0.3,0.004,0.25,0.002,1.4,0.1,0.5,0.3,1,operational,7,5489
Technology,0.8333333333333334,0.5640064499999999,0.5,0.99,0.5,0.996,0.006,1.459,0.383,0.3,0.005,0.25,0.003,0.5,0.1,1.0,0.3,0,operational,2,5490
Technology,1.3333333333333333,1.0760183300000001,0.5,0.99,0.5,0.991,0.003,0.32,0.618,0.3,0.002,0.25,0.001,0.1,0.1,0.1,0.3,0,operational,2,5491
Technology,1.5833333333333333,1.0556888100000001,0.5,0.99,0.5,0.993,0.001,0.766,0.601,0.3,0.001,0.25,0.001,1.4,0.1,0.5,0.3,1,operational,11,5492
Technology,1.9166666666666667,1.33919265,0.5,0.99,0.5,0.992,0.006,1.544,0.978,0.3,0.005,0.25,0.003,1.0,0.1,0.1,0.3,1,operational,5,5493
Technology,1.25,0.86699339,0.5,0.99,0.5,0.991,0.001,1.37,0.587,0.3,0.001,0.25,0.001,0.5,0.1,0.5,0.3,0,operational,5,5494
Technology,1.25,0.92266699,0.5,0.99,0.5,0.995,0.002,0.71,0.418,0.3,0.002,0.25,0.001,1.4,0.1,0.1,0.3,1,operational,7,5495
Technology,2.1666666666666665,1.58616238,0.5,0.99,0.5,0.992,0.005,0.226,1.0,0.3,0.005,0.25,0.003,0.5,0.1,0.5,0.3,1,operational,1,5496
Technology,1.75,1.5214949,0.5,0.99,0.5,0.99,0.004,1.587,0.789,0.3,0.004,0.25,0.002,0.5,0.1,0.5,0.3,0,operational,8,5497
Technology,2.3333333333333335,1.95879429,0.5,0.99,0.5,0.993,0.005,0.83,0.655,0.3,0.005,0.25,0.003,0.1,0.1,0.1,0.3,0,operational,3,5498
Technology,2.25,2.7206156299999997,0.5,0.99,0.5,0.994,0.002,1.016,0.906,0.3,0.002,0.25,0.001,1.4,0.1,0.1,0.3,0,operational,4,5499
Technology,1.0,0.8176729699999999,0.5,0.99,0.5,0.994,0.011,0.334,0.566,0.3,0.009,0.25,0.005,1.4,0.1,0.3,0.3,1,operational,9,5500
Technology,0.8333333333333334,0.7987479200000001,0.5,0.99,0.5,0.992,0.005,1.509,0.339,0.3,0.004,0.25,0.002,1.4,0.1,0.1,0.3,1,operational,4,5501
Technology,0.6666666666666666,0.37399065000000004,0.5,0.99,0.5,0.994,0.004,1.394,0.284,0.3,0.003,0.25,0.002,0.5,0.1,1.0,0.3,0,operational,10,5502
Technology,0.5833333333333334,0.7251688100000001,0.5,0.99,0.5,0.995,0.007,1.243,0.378,0.3,0.006,0.25,0.004,1.4,0.1,1.0,0.3,0,operational,12,5503
Technology,1.6666666666666667,1.18895331,0.5,0.99,0.5,0.991,0.002,0.878,0.832,0.3,0.002,0.25,0.001,1.4,0.1,0.5,0.3,1,operational,5,5504
Technology,1.9166666666666667,0.7442615600000001,0.5,0.99,0.5,0.992,0.009,1.334,0.798,0.3,0.008,0.25,0.005,0.1,0.1,1.0,0.3,0,operational,7,5505
Technology,1.3333333333333333,0.79165095,0.5,0.99,0.5,0.991,0.002,0.245,0.647,0.3,0.002,0.25,0.001,0.5,0.1,0.5,0.3,1,operational,4,5506
Technology,1.8333333333333333,1.5815140600000002,0.5,0.99,0.5,0.993,0.001,1.522,0.882,0.3,0.001,0.25,0.0,0.1,0.1,0.3,0.3,0,operational,1,5507
Technology,1.0833333333333333,0.37098524,0.5,0.99,0.5,0.994,0.009,1.354,0.427,0.3,0.008,0.25,0.004,0.5,0.1,0.3,0.3,1,operational,9,5508
Technology,1.25,0.98783938,0.5,0.99,0.5,0.992,0.008,1.365,0.601,0.3,0.007,0.25,0.004,0.1,0.1,0.3,0.3,1,operational,4,5509
Technology,1.75,1.63642601,0.5,0.99,0.5,0.994,0.004,0.163,0.811,0.3,0.003,0.25,0.002,1.4,0.1,0.3,0.3,0,operational,9,5510
Technology,2.0833333333333335,2.25451071,0.5,0.99,0.5,0.991,0.002,0.92,0.565,0.3,0.002,0.25,0.001,1.4,0.1,0.1,0.3,1,operational,6,5511
Technology,0.5833333333333334,0.50941097,0.5,0.99,0.5,0.992,0.004,0.894,0.336,0.3,0.003,0.25,0.002,0.5,0.1,1.0,0.3,0,operational,1,5512
Technology,0.8333333333333334,0.97307586,0.5,0.99,0.5,0.992,0.01,0.888,0.398,0.3,0.009,0.25,0.005,0.1,0.1,1.0,0.3,1,operational,12,5513
Technology,1.1666666666666667,1.06283371,0.5,0.99,0.5,0.99,0.002,0.75,0.573,0.3,0.002,0.25,0.001,1.0,0.1,0.3,0.3,0,operational,3,5514
Technology,2.0,1.4070018100000001,0.5,0.99,0.5,0.992,0.002,1.451,0.725,0.3,0.001,0.25,0.001,1.0,0.1,1.0,0.3,0,operational,11,5515
Technology,1.9166666666666667,1.2816922800000001,0.5,0.99,0.5,0.993,0.003,1.418,0.72,0.3,0.003,0.25,0.002,1.0,0.1,0.5,0.3,0,operational,2,5516
Technology,1.3333333333333333,1.1878999,0.5,0.99,0.5,0.991,0.003,1.187,0.627,0.3,0.002,0.25,0.001,1.0,0.1,1.0,0.3,0,operational,9,5517
Technology,1.25,0.8521255,0.5,0.99,0.5,0.992,0.004,0.325,0.392,0.3,0.003,0.25,0.002,1.0,0.1,1.0,0.3,0,operational,12,5518
Technology,1.6666666666666667,1.17109733,0.5,0.99,0.5,0.991,0.003,0.549,0.628,0.3,0.003,0.25,0.002,1.4,0.1,0.1,0.3,0,operational,1,5519
Technology,0.8333333333333334,0.92922543,0.5,0.99,0.5,0.993,0.003,0.757,0.3,0.3,0.002,0.25,0.001,1.0,0.1,0.3,0.3,0,operational,9,5520
Technology,1.25,0.87487916,0.5,0.99,0.5,0.992,0.004,0.299,0.506,0.3,0.003,0.25,0.002,0.5,0.1,0.3,0.3,0,operational,9,5521
Technology,1.25,1.03476839,0.5,0.99,0.5,0.991,0.003,1.408,0.348,0.3,0.003,0.25,0.002,1.4,0.1,0.5,0.3,1,operational,8,5522
Technology,1.3333333333333333,0.67527414,0.5,0.99,0.5,0.992,0.002,0.603,0.885,0.3,0.002,0.25,0.001,0.1,0.1,1.0,0.3,0,operational,8,5523
Technology,1.0833333333333333,0.8055602,0.5,0.99,0.5,0.994,0.002,0.862,0.592,0.3,0.002,0.25,0.001,0.1,0.1,0.1,0.3,0,operational,11,5524
Technology,1.25,0.6646493,0.5,0.99,0.5,0.991,0.004,0.93,0.621,0.3,0.004,0.25,0.002,0.1,0.1,1.0,0.3,0,operational,12,5525
Technology,1.3333333333333333,0.43011461,0.5,0.99,0.5,0.991,0.008,1.379,0.592,0.3,0.007,0.25,0.004,0.1,0.1,1.0,0.3,1,operational,1,5526
Technology,1.8333333333333333,1.70525015,0.5,0.99,0.5,0.992,0.011,1.101,0.793,0.3,0.009,0.25,0.005,1.4,0.1,0.5,0.3,1,operational,11,5527
Technology,1.5,1.52988397,0.5,0.99,0.5,0.995,0.004,0.867,0.51,0.3,0.003,0.25,0.002,0.5,0.1,0.1,0.3,0,operational,8,5528
Technology,1.5833333333333333,1.20513174,0.5,0.99,0.5,0.99,0.006,1.077,0.709,0.3,0.005,0.25,0.003,1.4,0.1,0.3,0.3,1,operational,10,5529
Technology,1.25,0.79357669,0.5,0.99,0.5,0.991,0.002,0.784,0.464,0.3,0.002,0.25,0.001,1.0,0.1,0.5,0.3,0,operational,3,5530
Technology,1.25,0.55906931,0.5,0.99,0.5,0.996,0.001,0.526,0.729,0.3,0.001,0.25,0.001,0.5,0.1,0.5,0.3,0,operational,11,5531
Technology,1.5,1.38587707,0.5,0.99,0.5,0.993,0.007,1.256,0.429,0.3,0.006,0.25,0.003,0.1,0.1,0.1,0.3,1,operational,7,5532
Technology,2.25,1.90436422,0.5,0.99,0.5,0.993,0.004,1.504,1.0,0.3,0.003,0.25,0.002,0.5,0.1,0.3,0.3,1,operational,11,5533
Technology,1.3333333333333333,1.05243296,0.5,0.99,0.5,0.994,0.001,1.381,0.54,0.3,0.001,0.25,0.001,1.0,0.1,1.0,0.3,0,operational,1,5534
Technology,1.4166666666666667,0.85899646,0.5,0.99,0.5,0.995,0.01,1.419,0.544,0.3,0.009,0.25,0.005,1.4,0.1,0.1,0.3,1,operational,1,5535
Technology,3.0,2.83614617,0.5,0.99,0.5,0.993,0.004,1.45,0.818,0.3,0.003,0.25,0.002,1.0,0.1,0.1,0.3,1,operational,10,5536
Technology,1.8333333333333333,1.70254981,0.5,0.99,0.5,0.994,0.003,1.23,0.883,0.3,0.002,0.25,0.001,0.5,0.1,0.3,0.3,1,operational,5,5537
Technology,2.1666666666666665,1.41408906,0.5,0.99,0.5,0.995,0.001,0.856,1.0,0.3,0.001,0.25,0.001,1.4,0.1,0.5,0.3,1,operational,5,5538
Technology,1.1666666666666667,0.67867824,0.5,0.99,0.5,0.991,0.002,0.328,0.399,0.3,0.002,0.25,0.001,0.5,0.1,0.1,0.3,0,operational,8,5539
Technology,1.3333333333333333,0.77931227,0.5,0.99,0.5,0.994,0.007,1.338,0.644,0.3,0.006,0.25,0.004,1.0,0.1,0.5,0.3,1,operational,7,5540
Technology,0.4166666666666667,0.6078871899999999,0.5,0.99,0.5,0.992,0.004,0.162,0.273,0.3,0.003,0.25,0.002,1.0,0.1,1.0,0.3,0,operational,8,5541
Technology,2.25,2.32501123,0.5,0.99,0.5,0.994,0.008,0.312,0.887,0.3,0.007,0.25,0.004,1.4,0.1,1.0,0.3,1,operational,6,5542
Technology,1.4166666666666667,0.6320946199999999,0.5,0.99,0.5,0.993,0.007,0.69,0.655,0.3,0.006,0.25,0.003,1.4,0.1,1.0,0.3,0,operational,6,5543
Technology,2.0,1.3578691,0.5,0.99,0.5,0.991,0.005,0.558,0.682,0.3,0.004,0.25,0.002,0.1,0.1,0.1,0.3,0,operational,2,5544
Technology,1.0833333333333333,0.7730954,0.5,0.99,0.5,0.995,0.003,0.602,0.494,0.3,0.002,0.25,0.001,1.0,0.1,0.3,0.3,0,operational,6,5545
Technology,2.9166666666666665,2.5927890299999996,0.5,0.99,0.5,0.995,0.007,1.578,0.785,0.3,0.006,0.25,0.004,0.1,0.1,0.1,0.3,1,operational,5,5546
Technology,0.6666666666666666,0.54378971,0.5,0.99,0.5,0.992,0.006,0.942,0.407,0.3,0.005,0.25,0.003,1.0,0.1,0.5,0.3,1,operational,3,5547
Technology,1.0833333333333333,0.62265704,0.5,0.99,0.5,0.992,0.009,1.466,0.497,0.3,0.008,0.25,0.004,1.0,0.1,0.5,0.3,0,operational,6,5548
Technology,1.6666666666666667,1.1299840700000001,0.5,0.99,0.5,0.992,0.004,1.245,0.95,0.3,0.004,0.25,0.002,1.0,0.1,0.3,0.3,1,operational,8,5549
Technology,0.75,0.43660929,0.5,0.99,0.5,0.993,0.004,1.334,0.329,0.3,0.003,0.25,0.002,1.0,0.1,0.5,0.3,1,operational,9,5550
Technology,1.1666666666666667,0.6772519100000001,0.5,0.99,0.5,0.994,0.01,0.754,0.373,0.3,0.008,0.25,0.005,1.0,0.1,0.5,0.3,0,operational,1,5551
Technology,0.75,0.39306622999999996,0.5,0.99,0.5,0.992,0.007,0.243,0.402,0.3,0.006,0.25,0.004,0.1,0.1,1.0,0.3,0,operational,3,5552
Technology,0.75,0.32464256,0.5,0.99,0.5,0.996,0.002,1.174,0.442,0.3,0.002,0.25,0.001,1.0,0.1,0.5,0.3,0,operational,3,5553
Technology,1.8333333333333333,2.00555407,0.5,0.99,0.5,0.992,0.002,1.342,0.519,0.3,0.002,0.25,0.001,0.5,0.1,0.1,0.3,0,operational,11,5554
Technology,1.5,1.0932220400000001,0.5,0.99,0.5,0.992,0.006,0.322,0.633,0.3,0.005,0.25,0.003,1.4,0.1,1.0,0.3,0,operational,8,5555
Technology,0.6666666666666666,0.841078,0.5,0.99,0.5,0.993,0.006,0.387,0.316,0.3,0.006,0.25,0.003,1.0,0.1,0.3,0.3,0,operational,1,5556
Technology,1.0833333333333333,0.79277844,0.5,0.99,0.5,0.992,0.004,1.485,0.486,0.3,0.004,0.25,0.002,1.0,0.1,0.5,0.3,1,operational,5,5557
Technology,2.3333333333333335,2.36592359,0.5,0.99,0.5,0.991,0.001,0.629,1.0,0.3,0.001,0.25,0.0,0.5,0.1,0.5,0.3,0,operational,3,5558
Technology,1.5833333333333333,1.09320286,0.5,0.99,0.5,0.992,0.005,1.219,0.826,0.3,0.004,0.25,0.003,0.5,0.1,1.0,0.3,0,operational,2,5559
Technology,0.5833333333333334,0.38449529,0.5,0.99,0.5,0.992,0.004,0.216,0.287,0.3,0.003,0.25,0.002,0.1,0.1,0.5,0.3,0,operational,8,5560
Technology,1.1666666666666667,0.56898858,0.5,0.99,0.5,0.992,0.004,1.307,0.608,0.3,0.003,0.25,0.002,1.0,0.1,0.1,0.3,1,operational,3,5561
Technology,1.4166666666666667,1.0281634499999999,0.5,0.99,0.5,0.994,0.006,1.04,0.658,0.3,0.005,0.25,0.003,1.0,0.1,0.3,0.3,1,operational,7,5562
Technology,1.3333333333333333,1.1481034399999999,0.5,0.99,0.5,0.994,0.004,0.61,0.583,0.3,0.003,0.25,0.002,1.4,0.1,1.0,0.3,1,operational,12,5563
Technology,1.4166666666666667,0.9204804,0.5,0.99,0.5,0.995,0.004,1.139,0.556,0.3,0.003,0.25,0.002,0.5,0.1,1.0,0.3,0,operational,11,5564
Technology,0.5,0.6570195799999999,0.5,0.99,0.5,0.992,0.011,1.581,0.259,0.3,0.01,0.25,0.006,1.0,0.1,1.0,0.3,0,operational,1,5565
Technology,1.4166666666666667,1.15082295,0.5,0.99,0.5,0.993,0.011,1.274,0.672,0.3,0.009,0.25,0.005,0.5,0.1,0.3,0.3,1,operational,6,5566
Technology,2.4166666666666665,2.14426614,0.5,0.99,0.5,0.993,0.002,0.731,0.651,0.3,0.001,0.25,0.001,1.0,0.1,0.5,0.3,1,operational,3,5567
Technology,1.5,1.54947198,0.5,0.99,0.5,0.993,0.004,1.094,0.568,0.3,0.004,0.25,0.002,0.5,0.1,0.5,0.3,0,operational,8,5568
Technology,1.9166666666666667,1.16741039,0.5,0.99,0.5,0.992,0.003,1.427,1.0,0.3,0.003,0.25,0.002,0.1,0.1,0.5,0.3,1,operational,6,5569
Technology,1.5,1.20109105,0.5,0.99,0.5,0.991,0.01,0.64,0.525,0.3,0.009,0.25,0.005,0.5,0.1,0.5,0.3,1,operational,12,5570
Technology,2.6666666666666665,2.2340587000000003,0.5,0.99,0.5,0.991,0.007,0.435,0.927,0.3,0.006,0.25,0.003,1.4,0.1,0.5,0.3,1,operational,2,5571
Technology,1.1666666666666667,0.70148024,0.5,0.99,0.5,0.992,0.011,1.232,0.579,0.3,0.01,0.25,0.006,1.4,0.1,0.3,0.3,1,operational,6,5572
Technology,1.4166666666666667,0.66740168,0.5,0.99,0.5,0.995,0.006,1.254,0.794,0.3,0.006,0.25,0.003,0.5,0.1,1.0,0.3,0,operational,7,5573
Technology,0.4166666666666667,0.6148441600000001,0.5,0.99,0.5,0.992,0.004,0.37,0.268,0.3,0.003,0.25,0.002,1.0,0.1,0.5,0.3,0,operational,5,5574
Technology,0.75,0.34306042999999997,0.5,0.99,0.5,0.991,0.008,0.974,0.421,0.3,0.007,0.25,0.004,1.0,0.1,0.5,0.3,0,operational,3,5575
Technology,1.9166666666666667,1.45189771,0.5,0.99,0.5,0.993,0.004,1.152,1.0,0.3,0.003,0.25,0.002,0.5,0.1,1.0,0.3,1,operational,4,5576
Technology,1.75,1.4545609,0.5,0.99,0.5,0.993,0.001,0.704,0.985,0.3,0.001,0.25,0.0,1.4,0.1,0.3,0.3,1,operational,4,5577
Technology,1.3333333333333333,1.30071897,0.5,0.99,0.5,0.993,0.003,0.749,0.406,0.3,0.002,0.25,0.001,1.0,0.1,0.1,0.3,0,operational,6,5578
Technology,0.5833333333333334,0.40034745,0.5,0.99,0.5,0.993,0.004,0.494,0.352,0.3,0.003,0.25,0.002,1.0,0.1,1.0,0.3,0,operational,10,5579
Technology,1.1666666666666667,1.33120032,0.5,0.99,0.5,0.991,0.004,0.886,0.598,0.3,0.003,0.25,0.002,0.5,0.1,1.0,0.3,0,operational,1,5580
Technology,0.3333333333333333,0.45633355,0.5,0.99,0.5,0.993,0.002,1.259,0.265,0.3,0.002,0.25,0.001,0.1,0.1,0.1,0.3,1,operational,11,5581
Technology,0.9166666666666666,0.38088634000000005,0.5,0.99,0.5,0.994,0.009,0.402,0.484,0.3,0.008,0.25,0.004,0.5,0.1,1.0,0.3,1,operational,4,5582
Technology,2.0833333333333335,2.3608350099999997,0.5,0.99,0.5,0.993,0.002,0.304,0.584,0.3,0.002,0.25,0.001,1.4,0.1,0.5,0.3,1,operational,10,5583
Technology,1.9166666666666667,1.8534816699999999,0.5,0.99,0.5,0.995,0.002,0.242,0.543,0.3,0.002,0.25,0.001,0.5,0.1,0.5,0.3,0,operational,4,5584
Technology,1.5,1.2628169599999999,0.5,0.99,0.5,0.992,0.011,1.142,0.826,0.3,0.009,0.25,0.005,0.5,0.1,0.5,0.3,1,operational,10,5585
Technology,0.9166666666666666,0.6399215300000001,0.5,0.99,0.5,0.994,0.0,0.85,0.417,0.3,0.0,0.25,0.0,1.0,0.1,1.0,0.3,0,operational,1,5586
Technology,0.75,0.61515864,0.5,0.99,0.5,0.996,0.004,0.224,0.521,0.3,0.003,0.25,0.002,0.1,0.1,1.0,0.3,0,operational,9,5587
Technology,2.3333333333333335,1.39996667,0.5,0.99,0.5,0.991,0.009,1.387,1.0,0.3,0.008,0.25,0.004,0.5,0.1,0.5,0.3,1,operational,4,5588
Technology,2.0,1.20512821,0.5,0.99,0.5,0.994,0.004,0.331,1.0,0.3,0.003,0.25,0.002,1.0,0.1,1.0,0.3,1,operational,7,5589
Technology,1.1666666666666667,0.43956562,0.5,0.99,0.5,0.991,0.004,1.386,0.515,0.3,0.003,0.25,0.002,1.0,0.1,0.3,0.3,0,operational,12,5590
Technology,0.5833333333333334,0.51419237,0.5,0.99,0.5,0.994,0.008,1.459,0.418,0.3,0.007,0.25,0.004,1.0,0.1,0.3,0.3,0,operational,3,5591
Technology,2.1666666666666665,1.97249859,0.5,0.99,0.5,0.992,0.004,1.211,0.953,0.3,0.003,0.25,0.002,1.4,0.1,0.5,0.3,1,operational,10,5592
