Sector,Years of Operation,How Much They Raised,Giants,No Budget,Competition,Poor Market Fit,Acquisition Stagnation,Platform Dependency,Monetization Failure,Niche Limits,Execution Flaws,Trend Shifts,Toxicity/Trust Issues,Regulatory Pressure,Overhype,failure,startup_id,week
Finance and Insurance,2755.365912425583,4.703081026710285,0.899824757878142,0.07082161491535026,0.5749937291286894,0.6367029756189158,-0.13195848593805304,-0.2559286908515998,0.23122271306589734,1.1284486182109832,-0.1211735753273549,0.179579164679048,-0.1426505387948173,-0.13957375736472177,-0.005902295580006023,0,72,11
Finance and Insurance,2844.24868379415,4.8547933178944875,0.9288513629709853,0.07310618313842608,0.5935419139392922,0.6572417812840421,-0.13621521129089345,-0.2641844550726191,0.23868151026157147,1.1648501865403698,-0.12508240033791473,0.1853720409590173,-0.1472521690785211,-0.14407613663455152,-0.006092692211619122,0,72,12
Finance and Insurance,1858.2047952189423,57.63910980848101,0.609558706949709,0.04797593268459211,0.38951188102266054,0.00987004064351776,0.618509374584024,-0.17337104864140632,0.15663474110915626,0.1541445741017577,-0.08208532522175654,0.12165040187935511,-0.09663423595777947,-0.09454996466642443,-0.003998329263875049,0,73,1
Finance and Insurance,1946.6907378484157,60.38382932317059,0.6385853120425524,0.05026050090766793,0.40806006583326343,0.010340042578923368,0.647962201945168,-0.18162681286242566,0.1640935383048304,0.1614847919161271,-0.0859941502323164,0.1274432781593244,-0.10123586624148324,-0.09905234393625416,-0.004188725895488146,0,73,2
Finance and Insurance,2035.1766804778888,63.12854883786015,0.6676119171353956,0.052545069130743735,0.42660825064386626,0.010810044514328973,0.6774150293063118,-0.18988257708344497,0.17155233550050447,0.1688250097304965,-0.0899029752428762,0.13323615443929368,-0.10583749652518702,-0.10355472320608389,-0.004379122527101243,0,73,3
Finance and Insurance,2123.6626231073624,65.87326835254973,0.6966385222282389,0.05482963735381955,0.4451564354544692,0.011280046449734581,0.7068678566674559,-0.19813834130446434,0.17901113269617858,0.17616522754486594,-0.09381180025343605,0.13902903071926295,-0.1104391268088908,-0.10805710247591362,-0.0045695191587143405,0,73,4
Finance and Insurance,2212.1485657368357,68.6179878672393,0.7256651273210822,0.057114205576895366,0.4637046202650721,0.01175004838514019,0.7363206840285998,-0.20639410552548368,0.18646992989185268,0.18350544535923535,-0.09772062526399589,0.14482190699923225,-0.11504075709259459,-0.11255948174574336,-0.004759915790327438,0,73,5
Finance and Insurance,2300.6345083663095,71.36270738192887,0.7546917324139255,0.05939877379997119,0.482252805075675,0.012220050320545798,0.7657735113897439,-0.21464986974650305,0.19392872708752681,0.19084566317360477,-0.10162945027455572,0.15061478327920155,-0.11964238737629838,-0.1170618610155731,-0.0049503124219405364,0,73,6
Finance and Insurance,2389.120450995783,74.10742689661845,0.7837183375067689,0.061683342023047004,0.5008009898862779,0.012690052255951406,0.795226338750888,-0.2229056339675224,0.20138752428320092,0.19818588098797418,-0.10553827528511557,0.15640765955917085,-0.12424401766000216,-0.12156424028540283,-0.005140709053553634,0,73,7
Finance and Insurance,2477.6063936252563,76.85214641130801,0.812744942599612,0.0639679102461228,0.5193491746968807,0.013160054191357011,0.8246791661120318,-0.2311613981885417,0.208846321478875,0.20552609880234357,-0.10944710029567538,0.16220053583914013,-0.12884564794370593,-0.12606661955523255,-0.005331105685166731,0,73,8
Finance and Insurance,2566.0923362547296,79.59686592599759,0.8417715476924553,0.06625247846919863,0.5378973595074836,0.01363005612676262,0.8541319934731758,-0.23941716240956107,0.21630511867454913,0.21286631661671299,-0.11335592530623523,0.16799341211910943,-0.13344727822740973,-0.1305689988250623,-0.005521502316779828,0,73,9
Finance and Insurance,2654.578278884203,82.34158544068715,0.8707981527852986,0.06853704669227445,0.5564455443180865,0.014100058062168228,0.8835848208343199,-0.24767292663058044,0.22376391587022323,0.2202065344310824,-0.11726475031679506,0.17378628839907873,-0.1380489085111135,-0.13507137809489203,-0.005711898948392926,0,73,10
Finance and Insurance,2743.064221513677,85.08630495537673,0.899824757878142,0.07082161491535026,0.5749937291286894,0.014570059997573836,0.913037648195464,-0.2559286908515998,0.23122271306589734,0.22754675224545184,-0.1211735753273549,0.179579164679048,-0.1426505387948173,-0.13957375736472177,-0.005902295580006023,0,73,11
Finance and Insurance,2831.55016414315,87.83102447006631,0.9288513629709853,0.07310618313842608,0.5935419139392922,0.015040061932979444,0.9424904755566079,-0.2641844550726191,0.23868151026157147,0.23488697005982126,-0.12508240033791473,0.1853720409590173,-0.1472521690785211,-0.14407613663455152,-0.006092692211619122,0,73,12
Finance and Insurance,1860.0566626680463,20.511960926472316,0.609558706949709,0.04797593268459211,0.38951188102266054,0.00987004064351776,0.618509374584024,-0.17337104864140632,0.15663474110915626,0.1541445741017577,-0.08208532522175654,0.12165040187935511,-0.09663423595777947,-0.09454996466642443,-0.003998329263875049,0,74,1
Finance and Insurance,1948.630789461763,21.488720970590048,0.6385853120425524,0.05026050090766793,0.40806006583326343,0.010340042578923368,0.647962201945168,-0.18162681286242566,0.1640935383048304,0.1614847919161271,-0.0859941502323164,0.1274432781593244,-0.10123586624148324,-0.09905234393625416,-0.004188725895488146,0,74,2
Finance and Insurance,2037.2049162554792,22.465481014707773,0.6676119171353956,0.052545069130743735,0.42660825064386626,0.010810044514328973,0.6774150293063118,-0.18988257708344497,0.17155233550050447,0.1688250097304965,-0.0899029752428762,0.13323615443929368,-0.10583749652518702,-0.10355472320608389,-0.004379122527101243,0,74,3
Finance and Insurance,2125.779043049196,23.442241058825505,0.6966385222282389,0.05482963735381955,0.4451564354544692,0.011280046449734581,0.7068678566674559,-0.19813834130446434,0.17901113269617858,0.17616522754486594,-0.09381180025343605,0.13902903071926295,-0.1104391268088908,-0.10805710247591362,-0.0045695191587143405,0,74,4
Finance and Insurance,2214.3531698429124,24.419001102943234,0.7256651273210822,0.057114205576895366,0.4637046202650721,0.01175004838514019,0.7363206840285998,-0.20639410552548368,0.18646992989185268,0.18350544535923535,-0.09772062526399589,0.14482190699923225,-0.11504075709259459,-0.11255948174574336,-0.004759915790327438,0,74,5
Finance and Insurance,2302.927296636629,25.395761147060963,0.7546917324139255,0.05939877379997119,0.482252805075675,0.012220050320545798,0.7657735113897439,-0.21464986974650305,0.19392872708752681,0.19084566317360477,-0.10162945027455572,0.15061478327920155,-0.11964238737629838,-0.1170618610155731,-0.0049503124219405364,0,74,6
Finance and Insurance,2391.5014234303453,26.372521191178695,0.7837183375067689,0.061683342023047004,0.5008009898862779,0.012690052255951406,0.795226338750888,-0.2229056339675224,0.20138752428320092,0.19818588098797418,-0.10553827528511557,0.15640765955917085,-0.12424401766000216,-0.12156424028540283,-0.005140709053553634,0,74,7
Finance and Insurance,2480.0755502240618,27.34928123529642,0.812744942599612,0.0639679102461228,0.5193491746968807,0.013160054191357011,0.8246791661120318,-0.2311613981885417,0.208846321478875,0.20552609880234357,-0.10944710029567538,0.16220053583914013,-0.12884564794370593,-0.12606661955523255,-0.005331105685166731,0,74,8
Finance and Insurance,2568.6496770177782,28.326041279414152,0.8417715476924553,0.06625247846919863,0.5378973595074836,0.01363005612676262,0.8541319934731758,-0.23941716240956107,0.21630511867454913,0.21286631661671299,-0.11335592530623523,0.16799341211910943,-0.13344727822740973,-0.1305689988250623,-0.005521502316779828,0,74,9
Finance and Insurance,2657.2238038114947,29.30280132353188,0.8707981527852986,0.06853704669227445,0.5564455443180865,0.014100058062168228,0.8835848208343199,-0.24767292663058044,0.22376391587022323,0.2202065344310824,-0.11726475031679506,0.17378628839907873,-0.1380489085111135,-0.13507137809489203,-0.005711898948392926,0,74,10
Finance and Insurance,2745.797930605211,30.27956136764961,0.899824757878142,0.07082161491535026,0.5749937291286894,0.014570059997573836,0.913037648195464,-0.2559286908515998,0.23122271306589734,0.22754675224545184,-0.1211735753273549,0.179579164679048,-0.1426505387948173,-0.13957375736472177,-0.005902295580006023,0,74,11
Finance and Insurance,2834.372057398928,31.256321411767342,0.9288513629709853,0.07310618313842608,0.5935419139392922,0.015040061932979444,0.9424904755566079,-0.2641844550726191,0.23868151026157147,0.23488697005982126,-0.12508240033791473,0.1853720409590173,-0.1472521690785211,-0.14407613663455152,-0.006092692211619122,0,74,12
Finance and Insurance,1862.8344638417027,132.71845532543196,0.609558706949709,0.04797593268459211,0.38951188102266054,0.00987004064351776,-0.08939123240964883,-0.17337104864140632,0.15663474110915626,0.1541445741017577,-0.08208532522175654,0.12165040187935511,-0.09663423595777947,-0.09454996466642443,-0.003998329263875049,0,75,1
Finance and Insurance,1951.5408668817838,139.03838176950015,0.6385853120425524,0.05026050090766793,0.40806006583326343,0.010340042578923368,-0.09364795776248926,-0.18162681286242566,0.1640935383048304,0.1614847919161271,-0.0859941502323164,0.1274432781593244,-0.10123586624148324,-0.09905234393625416,-0.004188725895488146,0,75,2
Finance and Insurance,2040.2472699218647,145.3583082135683,0.6676119171353956,0.052545069130743735,0.42660825064386626,0.010810044514328973,-0.09790468311532965,-0.18988257708344497,0.17155233550050447,0.1688250097304965,-0.0899029752428762,0.13323615443929368,-0.10583749652518702,-0.10355472320608389,-0.004379122527101243,0,75,3
Finance and Insurance,2128.953672961946,151.6782346576365,0.6966385222282389,0.05482963735381955,0.4451564354544692,0.011280046449734581,-0.10216140846817008,-0.19813834130446434,0.17901113269617858,0.17616522754486594,-0.09381180025343605,0.13902903071926295,-0.1104391268088908,-0.10805710247591362,-0.0045695191587143405,0,75,4
Finance and Insurance,2217.660076002027,157.9981611017047,0.7256651273210822,0.057114205576895366,0.4637046202650721,0.01175004838514019,-0.10641813382101051,-0.20639410552548368,0.18646992989185268,0.18350544535923535,-0.09772062526399589,0.14482190699923225,-0.11504075709259459,-0.11255948174574336,-0.004759915790327438,0,75,5
Finance and Insurance,2306.366479042108,164.3180875457729,0.7546917324139255,0.05939877379997119,0.482252805075675,0.012220050320545798,-0.11067485917385093,-0.21464986974650305,0.19392872708752681,0.19084566317360477,-0.10162945027455572,0.15061478327920155,-0.11964238737629838,-0.1170618610155731,-0.0049503124219405364,0,75,6
Finance and Insurance,2395.072882082189,170.63801398984108,0.7837183375067689,0.061683342023047004,0.5008009898862779,0.012690052255951406,-0.11493158452669135,-0.2229056339675224,0.20138752428320092,0.19818588098797418,-0.10553827528511557,0.15640765955917085,-0.12424401766000216,-0.12156424028540283,-0.005140709053553634,0,75,7
Finance and Insurance,2483.7792851222703,176.95794043390924,0.812744942599612,0.0639679102461228,0.5193491746968807,0.013160054191357011,-0.11918830987953176,-0.2311613981885417,0.208846321478875,0.20552609880234357,-0.10944710029567538,0.16220053583914013,-0.12884564794370593,-0.12606661955523255,-0.005331105685166731,0,75,8
Finance and Insurance,2572.4856881623514,183.27786687797746,0.8417715476924553,0.06625247846919863,0.5378973595074836,0.01363005612676262,-0.12344503523237219,-0.23941716240956107,0.21630511867454913,0.21286631661671299,-0.11335592530623523,0.16799341211910943,-0.13344727822740973,-0.1305689988250623,-0.005521502316779828,0,75,9
Finance and Insurance,2661.1920912024325,189.59779332204565,0.8707981527852986,0.06853704669227445,0.5564455443180865,0.014100058062168228,-0.1277017605852126,-0.24767292663058044,0.22376391587022323,0.2202065344310824,-0.11726475031679506,0.17378628839907873,-0.1380489085111135,-0.13507137809489203,-0.005711898948392926,0,75,10
Finance and Insurance,2749.8984942425136,195.91771976611383,0.899824757878142,0.07082161491535026,0.5749937291286894,0.014570059997573836,-0.13195848593805304,-0.2559286908515998,0.23122271306589734,0.22754675224545184,-0.1211735753273549,0.179579164679048,-0.1426505387948173,-0.13957375736472177,-0.005902295580006023,0,75,11
Finance and Insurance,2838.6048972825947,202.23764621018202,0.9288513629709853,0.07310618313842608,0.5935419139392922,0.015040061932979444,-0.13621521129089345,-0.2641844550726191,0.23868151026157147,0.23488697005982126,-0.12508240033791473,0.1853720409590173,-0.1472521690785211,-0.14407613663455152,-0.006092692211619122,0,75,12
Finance and Insurance,1866.538198739911,-0.11423289686584885,0.609558706949709,0.04797593268459211,0.38951188102266054,0.4313149189676526,-0.08939123240964883,-0.17337104864140632,0.15663474110915626,0.7644329349171176,-0.08208532522175654,0.12165040187935511,-0.09663423595777947,-0.09454996466642443,-0.003998329263875049,0,76,1
Finance and Insurance,1955.420970108478,-0.11967255862136546,0.6385853120425524,0.05026050090766793,0.40806006583326343,0.45185372463277895,-0.09364795776248926,-0.18162681286242566,0.1640935383048304,0.8008345032465042,-0.0859941502323164,0.1274432781593244,-0.10123586624148324,-0.09905234393625416,-0.004188725895488146,0,76,2
Finance and Insurance,2044.3037414770452,-0.12511222037688205,0.6676119171353956,0.052545069130743735,0.42660825064386626,0.4723925302979052,-0.09790468311532965,-0.18988257708344497,0.17155233550050447,0.8372360715758906,-0.0899029752428762,0.13323615443929368,-0.10583749652518702,-0.10355472320608389,-0.004379122527101243,0,76,3
Finance and Insurance,2133.1865128456125,-0.13055188213239868,0.6966385222282389,0.05482963735381955,0.4451564354544692,0.4929313359630315,-0.10216140846817008,-0.19813834130446434,0.17901113269617858,0.8736376399052772,-0.09381180025343605,0.13902903071926295,-0.1104391268088908,-0.10805710247591362,-0.0045695191587143405,0,76,4
Finance and Insurance,2222.06928421418,-0.1359915438879153,0.7256651273210822,0.057114205576895366,0.4637046202650721,0.5134701416281579,-0.10641813382101051,-0.20639410552548368,0.18646992989185268,0.9100392082346638,-0.09772062526399589,0.14482190699923225,-0.11504075709259459,-0.11255948174574336,-0.004759915790327438,0,76,5
Finance and Insurance,2310.9520555827467,-0.1414312056434319,0.7546917324139255,0.05939877379997119,0.482252805075675,0.5340089472932842,-0.11067485917385093,-0.21464986974650305,0.19392872708752681,0.9464407765640503,-0.10162945027455572,0.15061478327920155,-0.11964238737629838,-0.1170618610155731,-0.0049503124219405364,0,76,6
Finance and Insurance,2399.834826951314,-0.14687086739894853,0.7837183375067689,0.061683342023047004,0.5008009898862779,0.5545477529584105,-0.11493158452669135,-0.2229056339675224,0.20138752428320092,0.982842344893437,-0.10553827528511557,0.15640765955917085,-0.12424401766000216,-0.12156424028540283,-0.005140709053553634,0,76,7
Finance and Insurance,2488.717598319881,-0.1523105291544651,0.812744942599612,0.0639679102461228,0.5193491746968807,0.5750865586235367,-0.11918830987953176,-0.2311613981885417,0.208846321478875,1.0192439132228235,-0.10944710029567538,0.16220053583914013,-0.12884564794370593,-0.12606661955523255,-0.005331105685166731,0,76,8
Finance and Insurance,2577.600369688448,-0.15775019090998174,0.8417715476924553,0.06625247846919863,0.5378973595074836,0.5956253642886631,-0.12344503523237219,-0.23941716240956107,0.21630511867454913,1.05564548155221,-0.11335592530623523,0.16799341211910943,-0.13344727822740973,-0.1305689988250623,-0.005521502316779828,0,76,9
